id_invoice,issuedDate,address,company,companyEmail,country,contact,name,service,total,discount,tax,invoiceStatus,balance,dueDate,client
57,2023-06-23,"90983 Tamara Station Suite 674, Matthewview, DE 78683","White, Cook and Woods",rogersstephanie@miller-sanchez.com,Faroe Islands,878-521-7504x7925,Logan King,UI/UX Design,679.11,50.32,6.75,Overdue,635.54,2023-07-21,Company D
40,2022-12-30,"4073 Bradley Corner Suite 082, South Michelleborough, WV 01835",Hudson PLC,gparsons@clarke.com,Montenegro,690-466-3980x6379,Paul Arroyo,E-commerce Development,4090.21,304.08,299.66,Overdue,4085.79,2023-01-26,Company E
75,2022-10-18,"8251 Burns Gateway, Kimhaven, MH 93803",Day-Case,fullerjoseph@rangel-stokes.org,Antarctica (the territory South of 60 deg S),(748)752-6730x5546,Kristin Villanueva,Mobile App Development,1860.8,89.55,13.47,Pending,1784.72,2022-11-04,Company B
68,2023-01-15,"15495 Christina Walk, Port Jeffreychester, CT 51943",Sanchez Ltd,tonywright@rosales.com,Afghanistan,843.646.1812x692,Patricia Curtis,AI Solution,6162.5,43.86,377.88,Paid,6496.52,2023-02-02,Company D
29,2023-04-06,"Unit 3614 Box 1584, DPO AP 76072","White, Mathis and Donovan",jasonward@perez.com,Libyan Arab Jamahiriya,+1-313-222-3064,Richard Jackson,AI Solution,4731.52,790.17,121.79,Overdue,4063.14,2023-05-04,Company D
54,2022-08-19,"97799 Phillip Curve Apt. 885, Foxland, UT 72094",Kim PLC,rickyharrell@christensen-powell.org,Malawi,794.445.5364x288,Jaime English,E-commerce Development,2052.22,402.78,131.31,Pending,1780.75,2022-09-11,Company B
90,2022-12-30,"381 Douglas Harbors, Sheltontown, ID 98852",Jordan-Rhodes,conniebennett@barajas-maxwell.info,Somalia,322-299-4707x552,Willie Orozco,IoT Solution,3810.53,154.61,107.92,Paid,3763.84,2023-01-25,Company E
77,2023-07-04,"0309 Harry Coves Apt. 902, Lake Sherryburgh, IL 05566",Johnson-Greene,justin13@pugh.com,Oman,(914)416-6856x496,Maureen Ruiz,IoT Solution,2130.11,121.83,196.04,Paid,2204.32,2023-08-03,Company C
26,2023-05-18,"92008 Washington Prairie Suite 787, South Gregoryside, CA 62474",Brown PLC,isabellacurry@ward.com,Montenegro,(965)640-5674,Donna Warner,AI Solution,9982.22,215.46,547.62,Overdue,10314.38,2023-05-29,Company C
87,2023-03-17,"271 Suzanne Crest Suite 303, Davidbury, MP 38802",Foley-Lang,ericallen@mendoza-clark.com,Netherlands Antilles,+1-363-598-5685x148,Kayla Aguilar,UI/UX Design,681.21,28.09,5.09,Overdue,658.21,2023-04-03,Company D
32,2023-01-23,"9755 Ryan Ways Apt. 920, Karenfurt, AR 04504","Lopez, Rowland and Smith",wallerdavid@smith.biz,Gibraltar,238.888.6273x71439,Jimmy Neal,Mobile App Development,2501.95,301.54,245.7,Pending,2446.11,2023-02-13,Company D
67,2022-09-10,"1842 Matthew Islands Suite 024, South Christophermouth, IN 14417",Ford-Cummings,mark07@irwin-santos.com,French Polynesia,724.908.2746x2534,Alison Johnson,Mobile App Development,1742.83,27.08,13.71,Paid,1729.46,2022-09-29,Company A
25,2023-03-05,"994 Hendrix Centers, Nathanielmouth, WY 51840",Sandoval LLC,williamsjeremy@thomas.com,Cyprus,(458)798-0934x69478,Jennifer Cuevas,UI/UX Design,892.57,53.49,80.01,Overdue,919.09,2023-04-02,Company D
31,2023-06-27,"04510 Anthony Meadow, West Charles, CT 70761",Bradshaw-Walls,oanderson@faulkner-randolph.com,Mozambique,001-400-986-9477x811,Patrick Jones,AI Solution,9189.46,865.44,237.06,Paid,8561.08,2023-07-20,Company B
36,2023-04-27,"2396 Michael Avenue Suite 316, Kellymouth, MI 31662",Nguyen PLC,becky87@johnson.com,Yemen,606-632-4968x4938,Natalie Medina,E-commerce Development,3457.98,220.45,327.16,Pending,3564.69,2023-05-13,Company B
13,2022-11-01,"PSC 4918, Box 3616, APO AP 61751",Armstrong Ltd,bethnewman@fisher-rice.com,Turkey,001-445-562-2831,Theresa Fletcher,E-commerce Development,1104.05,164.93,105.15,Overdue,1044.27,2022-11-13,Company C
25,2022-10-17,"4361 Raymond Track Suite 936, West Richardshire, HI 99600",Chavez Group,christinakoch@chung.com,Turkey,+1-962-873-3594x4881,Karen Beck,AI Solution,9774.65,1568.41,693.62,Paid,8899.86,2022-11-06,Company B
31,2022-08-14,"PSC 4275, Box 2164, APO AE 61274",Martinez and Sons,albert88@reynolds-franco.com,Mexico,563-747-6620x502,Ashley York,Web Development,643.72,62.37,31.38,Paid,612.73,2022-08-31,Company E
1,2023-01-10,"43779 Cassidy Ports Suite 448, Timothyfort, MS 15147",Moran Ltd,stephanie27@bailey-thomas.biz,Ghana,4642164353,Ashley Allen,AI Solution,7840.94,625.13,692.37,Overdue,7908.18,2023-02-09,Company E
83,2022-08-25,"4750 Andrew Court, West Bradleyside, WV 19042",Wilcox LLC,brenda07@turner.net,Guinea,938.887.7520x485,Kerry Rogers,Mobile App Development,2534.18,135.45,217.3,Overdue,2616.03,2022-09-20,Company D
9,2023-05-09,"8906 Durham Junction, North Jennifer, VI 19845",Whitaker and Sons,beanbrittany@cain.info,Norfolk Island,(932)835-3612x25029,Karen Hodges,E-commerce Development,2208.9,299.26,77.3,Pending,1986.94,2023-05-27,Company A
96,2022-08-11,"Unit 5501 Box 4910, DPO AP 53292",Simpson LLC,elizabeth49@stokes.com,Myanmar,594-677-2583,Cody Brown,Mobile App Development,3073.18,500.32,185.81,Overdue,2758.67,2022-08-30,Company E
79,2023-01-31,"7987 Jimmy Crossing Apt. 681, North James, AR 01183","Rogers, Williams and Brown",joseph22@payne.info,South Africa,(324)469-6840x9798,Troy Ellis,UI/UX Design,655.25,48.44,33.56,Overdue,640.37,2023-02-13,Company B
92,2022-10-26,"Unit 9756 Box 7018, DPO AE 34093","Boyd, Bradley and Johnson",roger10@jackson.com,Saudi Arabia,001-891-340-3422x466,Bailey Herman,E-commerce Development,1413.38,15.94,100.94,Paid,1498.38,2022-11-25,Company A
78,2022-08-18,"2745 Webb Summit Suite 384, Port Alyssabury, ND 96609",Thompson-Jacobs,rayreyes@perkins-rose.biz,Antarctica (the territory South of 60 deg S),695.430.1294,Krista Gregory,Mobile App Development,3716.76,387.13,195.15,Paid,3524.78,2022-09-16,Company E
80,2022-08-09,"6345 Avery Turnpike Suite 197, Ryanview, DC 13730","Norton, Jones and Ramirez",howejoseph@brown.com,Sierra Leone,566.685.8510,Jessica Carlson,AI Solution,9144.39,1003.2,367.5,Pending,8508.69,2022-08-26,Company D
100,2023-06-03,"086 Victoria Crescent, New Jeremy, AL 21792",Williams Inc,christinablair@reid-gutierrez.org,Qatar,6809232623,Lance Mckay,Web Development,2619.07,426.05,168.09,Pending,2361.11,2023-06-25,Company A
57,2023-01-09,"7474 Cynthia Isle, Anthonyfurt, GU 58342",Henderson-Griffin,vancejohn@smith-stafford.com,Greece,994.827.1680x68665,Madison Gonzalez,Web Development,2873.54,286.11,73.0,Paid,2660.43,2023-01-31,Company E
97,2023-05-29,"1365 Jessica Parkways, Alexhaven, TN 71981",Colon Ltd,usmith@smith.net,Lithuania,493-571-8238,Anthony Arnold,Web Development,2291.02,359.3,168.3,Paid,2100.02,2023-06-26,Company E
68,2023-05-18,"8516 Donald Forges Suite 022, Julietown, GA 02904",Jordan-Harris,adambutler@lindsey-taylor.info,Germany,927-357-9394,William Carr,IoT Solution,4763.61,157.08,82.68,Paid,4689.21,2023-06-04,Company A
60,2023-05-13,"38637 Kelli Burg, Kramerland, PW 13568",Morgan Ltd,umitchell@yates-moore.com,Kuwait,001-820-660-6848,Randy Wright,E-commerce Development,4401.5,385.79,340.82,Overdue,4356.53,2023-05-24,Company A
10,2022-07-16,"244 Allison Summit, Port Meganland, MO 11667",Harrell Inc,jamespalmer@garcia.com,Greece,001-831-821-8480x596,Stephanie Smith,Web Development,2803.96,416.29,123.76,Paid,2511.43,2022-07-26,Company C
73,2023-01-26,"211 Phillips Forks Suite 050, Andrewview, CO 98410",Petersen-Mosley,anna35@santos.net,Nigeria,761-269-3516,Anthony Fitzgerald,AI Solution,9139.83,1155.15,225.15,Overdue,8209.83,2023-02-06,Company C
40,2022-10-23,"341 Alexander Club Suite 747, North Lisahaven, CT 10149",Cox-Anderson,jlong@miller-cline.org,Saint Barthelemy,001-352-291-4719x6120,David Powers,Mobile App Development,4945.9,793.78,310.28,Overdue,4462.4,2022-11-08,Company C
56,2023-01-04,"8302 Megan Village Apt. 974, Patriciafurt, AR 11792",Kline-Mccarty,ryan99@webster.biz,Suriname,402-565-7826x73461,Carla Martinez,E-commerce Development,3082.63,274.47,274.44,Pending,3082.6,2023-01-31,Company D
83,2023-05-14,"45045 Michael Forge, North Johnmouth, CA 15662","Grimes, Clark and Spencer",tyler84@carpenter-boyd.net,Portugal,(975)208-0783,Chelsea Hunter,IoT Solution,6093.47,188.24,147.54,Pending,6052.77,2023-05-21,Company C
54,2023-01-27,"781 Grant Plains, New Patrickbury, LA 87850",Lee Ltd,joetrevino@spencer.net,French Guiana,7517428954,Steven Chan,Web Development,1901.7,181.52,118.38,Pending,1838.56,2023-02-18,Company B
38,2023-06-14,"587 Megan River, East Robertview, MD 13751",Hughes Group,nicoleadams@barton-mora.com,Bangladesh,697-918-7738,Lori Martin,Web Development,1485.02,121.58,77.99,Overdue,1441.43,2023-07-12,Company C
44,2023-03-25,"1596 Welch Burg, Kelleyview, NM 19591",Dennis-Gonzalez,chogan@daniels-lewis.com,Anguilla,(974)921-3274x60843,Amanda Camacho,UI/UX Design,835.32,104.23,4.9,Paid,735.99,2023-04-01,Company D
83,2022-08-15,"56850 Kline Islands Apt. 125, Patrickfurt, WA 26538","Hubbard, Bond and Miller",lori78@clarke.com,Germany,+1-634-527-3840x526,Nicholas Parker,E-commerce Development,3165.68,365.16,297.6,Overdue,3098.12,2022-09-01,Company E
1,2022-07-11,"77393 Rachael Overpass Apt. 330, New Nancy, HI 94137",Cole-Hart,cassandrameyer@haynes.com,Angola,911-432-0207,George Sharp,Web Development,796.62,16.71,3.09,Paid,783.0,2022-07-26,Company B
24,2023-03-12,"4174 Natalie Flats, Chadbury, DC 22702",Davis-Miranda,sandovalmatthew@cook-melendez.com,Turkey,+1-853-345-8461x565,Brittney Aguirre,Web Development,1800.84,330.26,80.08,Pending,1550.66,2023-04-08,Company E
38,2023-01-25,"Unit 5082 Box 2677, DPO AA 74793",Perez-Kirby,vhawkins@johnson-salazar.com,South Africa,001-393-691-7717x951,Caitlin Brown,E-commerce Development,4960.12,623.23,271.21,Paid,4608.1,2023-02-04,Company D
24,2022-07-13,"0571 Larry Mill, Pattersonmouth, OH 66953","Rice, Berry and Stewart",icollins@byrd.com,Mexico,644.587.0841x841,Wendy Jennings,Mobile App Development,1042.43,65.59,33.71,Pending,1010.55,2022-07-25,Company D
49,2022-07-19,"30505 Ortiz Court, Lake Christopher, GA 10014",Owens-Munoz,gharris@simmons.com,Iceland,+1-860-440-5076x68678,Erik Brooks,E-commerce Development,2877.61,438.35,264.21,Paid,2703.47,2022-08-14,Company D
54,2022-09-30,"Unit 8757 Box 0111, DPO AP 37622",Clark-Myers,timothy48@craig.com,Gabon,001-280-563-7961x979,Michael Edwards,UI/UX Design,709.03,124.81,40.89,Paid,625.11,2022-10-23,Company C
93,2023-03-23,"3214 Benjamin Via, North Michaelstad, PR 09448","Powers, Kirk and Anderson",shanedrake@fields-ball.com,Papua New Guinea,(983)433-9653,Dawn Glass,Mobile App Development,3289.57,346.77,40.64,Pending,2983.44,2023-04-20,Company B
83,2023-01-13,"80933 Jacobs Prairie Apt. 363, Newtonfort, NJ 85082","Brown, Weaver and Kline",christinebell@fischer.com,Lebanon,274-793-3986x91788,Carrie Turner,Mobile App Development,2852.68,467.39,225.49,Paid,2610.78,2023-01-31,Company B
30,2023-03-17,"1728 Joseph Pines, New Ryanfurt, AK 23106","Clarke, Salazar and Mullins",ykelly@craig.org,Guinea,+1-493-375-7180x884,Jermaine Martinez,E-commerce Development,2626.95,386.15,161.45,Paid,2402.25,2023-04-07,Company C
82,2022-10-29,"40576 Daniel Pass Apt. 692, Michaelview, IA 18173","Kaufman, Simpson and Gray",kenneth46@morgan.org,Somalia,+1-677-452-5924x643,Wesley Taylor,Web Development,2964.03,403.81,270.14,Overdue,2830.36,2022-11-06,Company B
96,2023-03-15,"04972 Christina Junctions Apt. 063, Greenfort, KY 59473","Nguyen, Garcia and Mcintyre",dthomas@cook.biz,Cocos (Keeling) Islands,+1-752-454-3804x394,Jerry Hernandez,Mobile App Development,4703.17,298.11,258.51,Pending,4663.57,2023-03-30,Company A
77,2023-03-02,"95362 Brown Islands Apt. 645, East Davidside, ND 59167",Harris Ltd,grahamjoanna@lewis.net,Papua New Guinea,(365)231-2276x53926,Michael Ward,E-commerce Development,2049.9,142.04,2.91,Overdue,1910.77,2023-03-26,Company B
59,2023-06-07,"568 Ruiz Stream Apt. 597, North Davidview, VT 86025","Smith, Lopez and Patterson",mccormickdwayne@johnson.com,Guyana,(368)320-0425,Tammy Macdonald,AI Solution,8985.48,120.64,233.94,Overdue,9098.78,2023-07-04,Company C
89,2022-09-05,"5565 Kendra Camp, Donaldmouth, WA 66946",Villa PLC,brianacurtis@washington.com,Anguilla,+1-534-223-9978x267,Holly Larson,AI Solution,9219.49,1155.31,618.53,Pending,8682.71,2022-09-29,Company D
26,2022-07-21,"065 Diane Viaduct Suite 056, Garciafurt, DE 26656",Le-Delgado,tbenson@hanson.org,Kiribati,296.498.6808x703,Erin Woods,Mobile App Development,1849.1,335.6,151.62,Paid,1665.12,2022-08-01,Company C
96,2022-10-07,"USNS Smith, FPO AA 66225",Perez PLC,dannybutler@price.org,Finland,359-571-7307,Gloria Jenkins,Web Development,2424.17,1.03,93.24,Pending,2516.38,2022-10-31,Company E
74,2023-03-30,"62796 Bryan Mission, Jessicaberg, GU 50419",Johnson-Carpenter,whitesara@may.com,Haiti,+1-485-731-6562,Nicholas Perez,Web Development,1994.12,148.12,139.74,Pending,1985.74,2023-04-18,Company A
21,2023-03-19,"51335 Ayala Falls Suite 468, Ortizburgh, ND 79522","Hancock, Matthews and Prince",eroberson@herrera.com,Uzbekistan,810.655.1310x5076,Riley Carr,E-commerce Development,1837.41,236.44,165.12,Paid,1766.09,2023-04-11,Company C
18,2023-01-22,"321 Julia Falls, East Chelseaburgh, DC 47516",Knight Group,carlosadams@browning.info,Mayotte,844.632.6917x924,Michelle Robinson,E-commerce Development,4625.94,405.9,21.4,Overdue,4241.44,2023-01-31,Company A
45,2023-02-14,"83537 Maldonado Bypass, South Tracy, KS 80081","Acevedo, Todd and Smith",shannonrowland@dunlap.com,Peru,830.651.1931,Tamara Mahoney,Web Development,2893.33,216.01,280.68,Overdue,2958.0,2023-03-11,Company D
6,2022-12-24,"59844 Larson Dam Apt. 781, Port Danielside, GU 94460","Velez, Stevens and Gaines",nataliechoi@ross.net,Poland,(662)818-4048,Heidi Shaffer,E-commerce Development,4019.79,786.85,389.79,Overdue,3622.73,2023-01-12,Company D
99,2022-10-22,"457 Dixon Ranch Apt. 668, Freemanberg, IN 82110",Collins and Sons,teresa96@nelson.biz,Nigeria,9598801848,Mr. Robert Bonilla,Web Development,1561.95,259.47,125.71,Paid,1428.19,2022-11-08,Company C
63,2022-11-17,"08902 Moran Street, Port Donald, AR 61228","Wyatt, Brown and Hill",ashlee49@hubbard-hendricks.com,El Salvador,+1-577-203-7534x6741,Joseph Torres,E-commerce Development,4875.21,450.46,288.07,Pending,4712.82,2022-12-08,Company E
66,2023-03-16,"84231 Nichole Loop, Mitchellbury, OK 93902",Williamson LLC,iwarren@pena.com,Guatemala,(727)247-0586,Robert Butler,AI Solution,4624.63,553.95,36.52,Paid,4107.2,2023-03-23,Company C
24,2023-03-04,"127 Joel Groves, Rowechester, AS 23697",Young and Sons,shannon72@kelly.com,Aruba,+1-565-466-2420x5083,Angela Kaufman,UI/UX Design,983.5,96.27,46.74,Overdue,933.97,2023-03-31,Company E
23,2023-04-07,"PSC 5871, Box 3303, APO AA 47358",Dawson and Sons,mary59@davidson.com,Maldives,545-483-3852,Andrew Bender,E-commerce Development,4839.0,778.1,262.58,Pending,4323.48,2023-04-22,Company B
98,2022-12-07,"Unit 6199 Box 7787, DPO AE 31910",Wilson Group,sarah76@hart.net,Croatia,3896370647,Margaret Stephens,IoT Solution,7132.45,974.25,350.43,Overdue,6508.63,2022-12-18,Company A
44,2023-02-26,"0124 Cory Stravenue Suite 471, North Latoyabury, CO 25808","Clark, Garcia and Baker",tracy50@solis.com,Pitcairn Islands,3764771404,Dalton Welch,Mobile App Development,1411.69,91.46,124.65,Pending,1444.88,2023-03-18,Company D
19,2023-04-20,"8442 Harrington Fields Apt. 275, Carolynmouth, VT 20831",Burns PLC,mwilson@smith.org,Pitcairn Islands,+1-568-623-1545x429,Sean Howard,Web Development,688.29,38.27,61.94,Paid,711.96,2023-05-07,Company A
3,2023-04-29,"282 Aguilar Camp, New Antonio, MH 21343","Rodriguez, Nguyen and Miller",joetran@banks.biz,Afghanistan,(628)304-0050,Brandi Garcia,Mobile App Development,3617.06,405.07,157.49,Pending,3369.48,2023-05-22,Company E
55,2022-08-12,"802 Sherman Lock, Brandyton, TN 26312","Daniel, Walker and Fields",richard35@murphy.biz,Reunion,9364295167,Kerri Harris,UI/UX Design,535.87,41.24,50.48,Overdue,545.11,2022-08-30,Company C
59,2023-06-30,"3675 Geoffrey Extensions Suite 949, Lake Wendyfort, OK 21418","Mitchell, Bennett and Scott",kelseygray@rhodes.com,Botswana,(397)251-3931,Carol Cooper,IoT Solution,2009.43,204.0,97.39,Pending,1902.82,2023-07-19,Company A
12,2023-01-10,"Unit 5814 Box 9802, DPO AP 73481",Poole-Bray,jamiekennedy@perry.com,Dominica,(509)298-7337x5773,Christine Oliver,UI/UX Design,352.21,19.0,4.78,Pending,337.99,2023-02-06,Company D
21,2022-07-27,"USNS Foster, FPO AA 99659",Pope Group,gregory55@mcclure-ward.com,United Kingdom,385.959.3573x554,Steven Sutton,AI Solution,3839.4,175.75,380.91,Overdue,4044.56,2022-08-12,Company C
76,2023-01-27,"PSC 7515, Box 2858, APO AE 83208",Dunn-Sutton,timothy36@casey-fischer.com,Dominica,7433449495,Brian Meyer,IoT Solution,4960.97,457.57,452.49,Overdue,4955.89,2023-02-09,Company C
32,2023-02-06,"177 Melissa Ranch Suite 452, Jacobfurt, ND 52547",Marsh PLC,ehoward@larson-russo.net,Spain,(952)397-9347x429,Michael Pruitt,E-commerce Development,4153.85,39.01,292.8,Overdue,4407.64,2023-03-08,Company D
93,2023-05-01,"868 Martin Corners, Mendezside, CA 94881",Hobbs-Montes,jacquelineallen@hudson.net,South Georgia and the South Sandwich Islands,7797647746,Wendy Dixon,Web Development,1579.7,1.03,29.81,Pending,1608.48,2023-05-16,Company B
24,2023-02-16,"765 Bonnie Radial, Pamelastad, MI 82172",Gonzalez and Sons,eric95@reed-henderson.com,Qatar,7045753357,Manuel Johnson,AI Solution,8617.23,953.79,703.15,Overdue,8366.59,2023-03-12,Company B
13,2022-11-09,"873 Ann Fort Apt. 654, West Isaac, DE 04639","Simmons, Johnson and Palmer",nicholsonjeffrey@bennett.net,Montserrat,001-557-902-3716x1247,Lauren Greene,UI/UX Design,947.07,14.01,3.61,Pending,936.67,2022-11-27,Company D
29,2023-04-10,"680 Kevin Trail, West Jenniferbury, MT 43276",Evans-Webb,robertavila@hendricks-berry.net,Gibraltar,658-710-5261x814,Aaron Guzman,IoT Solution,5857.48,202.27,333.95,Overdue,5989.16,2023-05-10,Company A
42,2023-06-22,"59751 Newton Orchard, Timothytown, SD 06214",Barry LLC,hcline@edwards-perkins.com,Hong Kong,6292399522,Lindsey Flores,AI Solution,8725.28,973.66,870.82,Pending,8622.44,2023-07-15,Company B
91,2023-05-28,"USCGC Rodriguez, FPO AA 14358","Alexander, Riley and Carr",hchavez@george-salinas.com,Nigeria,(642)425-2624,Robert Mcclure,Mobile App Development,3618.9,235.31,280.41,Paid,3664.0,2023-06-23,Company E
34,2022-12-16,"1828 Tammy Estate, Sarahville, WV 36431",Walker LLC,thawkins@ray.com,Belize,458-203-3511x678,David Collins,Web Development,2058.18,97.27,88.44,Overdue,2049.35,2022-12-26,Company A
100,2022-09-12,"715 Rodriguez Garden, Connerside, UT 79992",Everett LLC,coreymitchell@clark.com,Swaziland,9785659923,Andre White,IoT Solution,5824.12,716.96,532.57,Paid,5639.73,2022-10-08,Company E
21,2023-05-25,"97553 Dominique Manors, Mariaport, MN 44884",Moore-Mata,erik84@hill-evans.com,Latvia,+1-803-396-4311x69142,Michelle Thompson,IoT Solution,3822.14,337.69,347.17,Pending,3831.62,2023-06-23,Company C
30,2023-05-30,"1602 Long Greens, Lake Michael, CA 56502",White-Thompson,phammichelle@white.org,Liberia,(411)868-1811x360,Dr. Jennifer Mcclain,IoT Solution,3151.55,533.31,126.29,Pending,2744.53,2023-06-20,Company A
58,2022-11-19,"469 Brandi Way Suite 518, Melissastad, WY 74530",Henderson Inc,nking@cobb.com,Lebanon,786-681-0483x18355,Diane Bryant,E-commerce Development,3313.11,577.75,274.72,Pending,3010.08,2022-12-06,Company B
34,2022-10-19,"480 Timothy Wells, West Sarah, RI 02412","May, Mcguire and Harrison",jasonhart@hunter.info,Belgium,4595589296,Jennifer Harris,IoT Solution,2369.62,121.38,102.03,Paid,2350.27,2022-10-29,Company C
52,2023-05-06,"5293 Mora Streets, Lake Billymouth, AS 51177",Rojas Inc,kgreen@kelley.com,Kazakhstan,666-976-1320x74915,Diane Harrison,Mobile App Development,4663.79,77.69,161.72,Paid,4747.82,2023-06-02,Company B
61,2023-06-24,"45264 Huang Forks Suite 820, Andreaport, OK 07935","Herring, Wright and Meyer",ocoffey@lawson-rodriguez.com,French Southern Territories,001-928-516-8434x4847,Gregory Bradley,UI/UX Design,394.77,39.37,35.84,Overdue,391.24,2023-07-02,Company A
88,2022-07-19,"897 John Flat, Wilcoxville, IN 29926",Harris Inc,elizabethbanks@barrett.com,Guadeloupe,474.894.9175x54781,Lisa Marquez,E-commerce Development,4767.93,0.11,186.26,Overdue,4954.08,2022-07-30,Company D
89,2022-11-16,"403 Lisa Falls Apt. 422, West Daniel, UT 75340","Duke, Collier and Allen",edwardriley@wang.com,Tonga,+1-409-962-8606x098,Alicia Pruitt,UI/UX Design,951.73,50.58,77.74,Paid,978.89,2022-11-25,Company A
